"","Year","Country","Energy type","Generation (TWh)"
"3325",2006,"Ireland","Wind and solar",1.62204099999999
"3326",2006,"Ireland","Wind",1.62204099999999
"3327",2006,"Ireland","Solar",0
"3328",2006,"Ireland","Bioenergy",0.128433
"3329",2006,"Ireland","Other renewables",0
"3330",2006,"Ireland","Production",27.115747
"3331",2006,"Ireland","Net imports",1.777878
"3332",2006,"Ireland","Demand",28.893625
"3333",2006,"Italy","Fossil",256.029764
"3334",2006,"Italy","Coal",44.208
"3335",2006,"Italy","Hard Coal",44.208
"3336",2006,"Italy","Lignite",0
"3337",2006,"Italy","Gas",158.139
"3338",2006,"Italy","Other fossil",53.682764
"3339",2006,"Italy","Nuclear",0
"3340",2006,"Italy","Renewables",50.6342439999999
"3341",2006,"Italy","Hydro",36.9943109999999
"3342",2006,"Italy","Wind and solar",3.005735
"3343",2006,"Italy","Wind",2.970735
"3344",2006,"Italy","Solar",0.035
"3345",2006,"Italy","Bioenergy",5.106832
"3346",2006,"Italy","Other renewables",5.527366
"3347",2006,"Italy","Production",306.664008
"3348",2006,"Italy","Net imports",44.985
"3349",2006,"Italy","Demand",351.649008
"3350",2006,"Latvia","Fossil",2.105
"3351",2006,"Latvia","Coal",0
"3352",2006,"Latvia","Hard Coal",0
"3353",2006,"Latvia","Lignite",0
"3354",2006,"Latvia","Gas",2.1
"3355",2006,"Latvia","Other fossil",0.005
"3356",2006,"Latvia","Nuclear",0
"3357",2006,"Latvia","Renewables",2.787114
"3358",2006,"Latvia","Hydro",2.698324
"3359",2006,"Latvia","Wind and solar",0.046212
"3360",2006,"Latvia","Wind",0.046212
"3361",2006,"Latvia","Solar",0
"3362",2006,"Latvia","Bioenergy",0.042578
"3363",2006,"Latvia","Other renewables",0
"3364",2006,"Latvia","Production",4.892114
"3365",2006,"Latvia","Net imports",2.508
"3366",2006,"Latvia","Demand",7.400114
"3367",2006,"Lithuania","Fossil",2.794
"3368",2006,"Lithuania","Coal",0
"3369",2006,"Lithuania","Hard Coal",0
"3370",2006,"Lithuania","Lignite",0
"3371",2006,"Lithuania","Gas",2.464
"3372",2006,"Lithuania","Other fossil",0.33
"3373",2006,"Lithuania","Nuclear",8.651
"3374",2006,"Lithuania","Renewables",0.435649999999999
"3375",2006,"Lithuania","Hydro",0.397143999999999
"3376",2006,"Lithuania","Wind and solar",0.0137489999999999
"3377",2006,"Lithuania","Wind",0.0137489999999999
"3378",2006,"Lithuania","Solar",0
"3379",2006,"Lithuania","Bioenergy",0.024757
"3380",2006,"Lithuania","Other renewables",0
"3381",2006,"Lithuania","Production",11.88065
"3382",2006,"Lithuania","Net imports",-0.427999999999999
"3383",2006,"Lithuania","Demand",11.45265
"3384",2006,"Luxembourg","Fossil",3.28196399999999
"3385",2006,"Luxembourg","Coal",0
"3386",2006,"Luxembourg","Hard Coal",0
"3387",2006,"Luxembourg","Lignite",0
"3388",2006,"Luxembourg","Gas",3.24664799999999
"3389",2006,"Luxembourg","Other fossil",0.035316
"3390",2006,"Luxembourg","Nuclear",0
"3391",2006,"Luxembourg","Renewables",0.245627999999999
"3392",2006,"Luxembourg","Hydro",0.111311999999999
"3393",2006,"Luxembourg","Wind and solar",0.0791
"3394",2006,"Luxembourg","Wind",0.0579859999999999
"3395",2006,"Luxembourg","Solar",0.021114
"3396",2006,"Luxembourg","Bioenergy",0.055216
"3397",2006,"Luxembourg","Other renewables",0
"3398",2006,"Luxembourg","Production",3.52759199999999
"3399",2006,"Luxembourg","Net imports",3.55698899999999
"3400",2006,"Luxembourg","Demand",7.08458099999999
"3401",2006,"Malta","Fossil",2.261
"3402",2006,"Malta","Coal",0
"3403",2006,"Malta","Hard Coal",0
"3404",2006,"Malta","Lignite",0
"3405",2006,"Malta","Gas",0
"3406",2006,"Malta","Other fossil",2.261
"3407",2006,"Malta","Nuclear",0
"3408",2006,"Malta","Renewables",0
"3409",2006,"Malta","Hydro",0
"3410",2006,"Malta","Wind and solar",0
"3411",2006,"Malta","Wind",0
"3412",2006,"Malta","Solar",0
"3413",2006,"Malta","Bioenergy",0
"3414",2006,"Malta","Other renewables",0
"3415",2006,"Malta","Production",2.261
"3416",2006,"Malta","Net imports",0
"3417",2006,"Malta","Demand",2.261
"3418",2006,"Netherlands","Fossil",87.166165
"3419",2006,"Netherlands","Coal",23.737
"3420",2006,"Netherlands","Hard Coal",23.737
"3421",2006,"Netherlands","Lignite",0
"3422",2006,"Netherlands","Gas",57.142
"3423",2006,"Netherlands","Other fossil",6.287165
"3424",2006,"Netherlands","Nuclear",3.469
"3425",2006,"Netherlands","Renewables",8.049957
"3426",2006,"Netherlands","Hydro",0.106
"3427",2006,"Netherlands","Wind and solar",2.770834
"3428",2006,"Netherlands","Wind",2.734291
"3429",2006,"Netherlands","Solar",0.036543
"3430",2006,"Netherlands","Bioenergy",5.17312299999999
"3431",2006,"Netherlands","Other renewables",0
"3432",2006,"Netherlands","Production",98.685122
"3433",2006,"Netherlands","Net imports",21.459
"3434",2006,"Netherlands","Demand",120.144122
"3435",2006,"Poland","Fossil",156.154964
"3436",2006,"Poland","Coal",147.008
"3437",2006,"Poland","Hard Coal",93.643
"3438",2006,"Poland","Lignite",53.365
"3439",2006,"Poland","Gas",4.58
"3440",2006,"Poland","Other fossil",4.566964
"3441",2006,"Poland","Nuclear",0
"3442",2006,"Poland","Renewables",4.290952
"3443",2006,"Poland","Hydro",2.042085
"3444",2006,"Poland","Wind and solar",0.256077
"3445",2006,"Poland","Wind",0.256077
"3446",2006,"Poland","Solar",0
"3447",2006,"Poland","Bioenergy",1.99279
"3448",2006,"Poland","Other renewables",0
"3449",2006,"Poland","Production",160.445916
"3450",2006,"Poland","Net imports",-10.986
"3451",2006,"Poland","Demand",149.459916
"3452",2006,"Portugal","Fossil",32.853789
"3453",2006,"Portugal","Coal",14.958
"3454",2006,"Portugal","Hard Coal",14.958
"3455",2006,"Portugal","Lignite",0
"3456",2006,"Portugal","Gas",12.344
"3457",2006,"Portugal","Other fossil",5.55178899999999
"3458",2006,"Portugal","Nuclear",0
"3459",2006,"Portugal","Renewables",15.722668
"3460",2006,"Portugal","Hydro",11.002179
"3461",2006,"Portugal","Wind and solar",2.930272
"3462",2006,"Portugal","Wind",2.925472
"3463",2006,"Portugal","Solar",0.0048
"3464",2006,"Portugal","Bioenergy",1.704994
"3465",2006,"Portugal","Other renewables",0.085223
"3466",2006,"Portugal","Production",48.576457
"3467",2006,"Portugal","Net imports",5.441
"3468",2006,"Portugal","Demand",54.017457
"3469",2006,"Romania","Fossil",38.705
"3470",2006,"Romania","Coal",25.1459999999999
"3471",2006,"Romania","Hard Coal",0.589
"3472",2006,"Romania","Lignite",24.557
"3473",2006,"Romania","Gas",11.831
"3474",2006,"Romania","Other fossil",1.728
"3475",2006,"Romania","Nuclear",5.632
"3476",2006,"Romania","Renewables",18.360352
"3477",2006,"Romania","Hydro",18.355343
"3478",2006,"Romania","Wind and solar",0.000556
"3479",2006,"Romania","Wind",0.000556
"3480",2006,"Romania","Solar",0
"3481",2006,"Romania","Bioenergy",0.004453
"3482",2006,"Romania","Other renewables",0
"3483",2006,"Romania","Production",62.697352
"3484",2006,"Romania","Net imports",-4.273
"3485",2006,"Romania","Demand",58.424352
"3486",2006,"Slovakia","Fossil",8.386
"3487",2006,"Slovakia","Coal",5.309
"3488",2006,"Slovakia","Hard Coal",3.365
"3489",2006,"Slovakia","Lignite",1.944
"3490",2006,"Slovakia","Gas",1.91
"3491",2006,"Slovakia","Other fossil",1.167
"3492",2006,"Slovakia","Nuclear",18.012
"3493",2006,"Slovakia","Renewables",4.803314
"3494",2006,"Slovakia","Hydro",4.399
"3495",2006,"Slovakia","Wind and solar",0.006
"3496",2006,"Slovakia","Wind",0.006
"3497",2006,"Slovakia","Solar",0
"3498",2006,"Slovakia","Bioenergy",0.398314
"3499",2006,"Slovakia","Other renewables",0
"3500",2006,"Slovakia","Production",31.201314
"3501",2006,"Slovakia","Net imports",-2.33099999999999
"3502",2006,"Slovakia","Demand",28.870314
"3503",2006,"Slovenia","Fossil",5.863891
"3504",2006,"Slovenia","Coal",5.436
"3505",2006,"Slovenia","Hard Coal",0.504
"3506",2006,"Slovenia","Lignite",4.932
"3507",2006,"Slovenia","Gas",0.371
"3508",2006,"Slovenia","Other fossil",0.056891
"3509",2006,"Slovenia","Nuclear",5.548
"3510",2006,"Slovenia","Renewables",3.701315
"3511",2006,"Slovenia","Hydro",3.590917
"3512",2006,"Slovenia","Wind and solar",0.000143
"3513",2006,"Slovenia","Wind",0
"3514",2006,"Slovenia","Solar",0.000143
"3515",2006,"Slovenia","Bioenergy",0.110255
"3516",2006,"Slovenia","Other renewables",0
"3517",2006,"Slovenia","Production",15.113206
"3518",2006,"Slovenia","Net imports",0.0440000000000004
"3519",2006,"Slovenia","Demand",15.157206
"3520",2006,"Spain","Fossil",182.977999999999
"3521",2006,"Spain","Coal",66.739
"3522",2006,"Spain","Hard Coal",62.238
"3523",2006,"Spain","Lignite",4.501
"3524",2006,"Spain","Gas",90.57
"3525",2006,"Spain","Other fossil",25.669
"3526",2006,"Spain","Nuclear",60.126
"3527",2006,"Spain","Renewables",52.154968
"3528",2006,"Spain","Hydro",25.959
"3529",2006,"Spain","Wind and solar",23.421968
"3530",2006,"Spain","Wind",23.297
"3531",2006,"Spain","Solar",0.124968
"3532",2006,"Spain","Bioenergy",2.774
"3533",2006,"Spain","Other renewables",0
"3534",2006,"Spain","Production",295.258968
"3535",2006,"Spain","Net imports",-3.27999999999999
"3536",2006,"Spain","Demand",291.978968
"3537",2006,"Sweden","Fossil",5.23851899999999
"3538",2006,"Sweden","Coal",0.879
"3539",2006,"Sweden","Hard Coal",0.879
"3540",2006,"Sweden","Lignite",0
"3541",2006,"Sweden","Gas",0.596
"3542",2006,"Sweden","Other fossil",3.76351899999999
"3543",2006,"Sweden","Nuclear",66.977
"3544",2006,"Sweden","Renewables",71.067828
"3545",2006,"Sweden","Hydro",61.722206
"3546",2006,"Sweden","Wind and solar",0.98643
"3547",2006,"Sweden","Wind",0.984
"3548",2006,"Sweden","Solar",0.00243
"3549",2006,"Sweden","Bioenergy",8.359192
"3550",2006,"Sweden","Other renewables",0
"3551",2006,"Sweden","Production",143.283347
"3552",2006,"Sweden","Net imports",6.03999999999999
"3553",2006,"Sweden","Demand",149.323347
"3554",2006,"United Kingdom","Fossil",299.873672
"3555",2006,"United Kingdom","Coal",148.85
"3556",2006,"United Kingdom","Hard Coal",148.85
"3557",2006,"United Kingdom","Lignite",0
"3558",2006,"United Kingdom","Gas",140.828
"3559",2006,"United Kingdom","Other fossil",10.195672
"3560",2006,"United Kingdom","Nuclear",75.451
"3561",2006,"United Kingdom","Renewables",18.106382
"3562",2006,"United Kingdom","Hydro",4.592754
"3563",2006,"United Kingdom","Wind and solar",4.235748
"3564",2006,"United Kingdom","Wind",4.225053
"3565",2006,"United Kingdom","Solar",0.010695
"3566",2006,"United Kingdom","Bioenergy",9.277875
"3567",2006,"United Kingdom","Other renewables",5e-06
"3568",2006,"United Kingdom","Production",393.431054
"3569",2006,"United Kingdom","Net imports",7.51699999999999
"3570",2006,"United Kingdom","Demand",400.948054
"3571",2007,"Austria","Fossil",19.7443009999999
"3572",2007,"Austria","Coal",6.600459
"3573",2007,"Austria","Hard Coal",6.600459
"3574",2007,"Austria","Lignite",0
"3575",2007,"Austria","Gas",9.90339499999999
"3576",2007,"Austria","Other fossil",3.240447
"3577",2007,"Austria","Nuclear",0
"3578",2007,"Austria","Renewables",43.177482
"3579",2007,"Austria","Hydro",37.054453
"3580",2007,"Austria","Wind and solar",2.061423
"3581",2007,"Austria","Wind",2.037185
"3582",2007,"Austria","Solar",0.024238
"3583",2007,"Austria","Bioenergy",4.059196
"3584",2007,"Austria","Other renewables",0.00241
"3585",2007,"Austria","Production",62.921783
"3586",2007,"Austria","Net imports",6.016397
"3587",2007,"Austria","Demand",68.93818
"3588",2007,"Belgium","Fossil",35.569376
"3589",2007,"Belgium","Coal",6.475
"3590",2007,"Belgium","Hard Coal",6.475
"3591",2007,"Belgium","Lignite",0
"3592",2007,"Belgium","Gas",25.386
"3593",2007,"Belgium","Other fossil",3.708376
"3594",2007,"Belgium","Nuclear",48.227
"3595",2007,"Belgium","Renewables",3.485292
"3596",2007,"Belgium","Hydro",0.388748
"3597",2007,"Belgium","Wind and solar",0.497156
"3598",2007,"Belgium","Wind",0.491098
"3599",2007,"Belgium","Solar",0.006058
"3600",2007,"Belgium","Bioenergy",2.599388
"3601",2007,"Belgium","Other renewables",0
"3602",2007,"Belgium","Production",87.281668
"3603",2007,"Belgium","Net imports",6.779
"3604",2007,"Belgium","Demand",94.0606679999999
"3605",2007,"Bulgaria","Fossil",25.373
"3606",2007,"Bulgaria","Coal",22.368
"3607",2007,"Bulgaria","Hard Coal",5.94
"3608",2007,"Bulgaria","Lignite",16.428
"3609",2007,"Bulgaria","Gas",2.336
"3610",2007,"Bulgaria","Other fossil",0.669
"3611",2007,"Bulgaria","Nuclear",14.643
"3612",2007,"Bulgaria","Renewables",2.876709
"3613",2007,"Bulgaria","Hydro",2.829847
"3614",2007,"Bulgaria","Wind and solar",0.0468619999999999
"3615",2007,"Bulgaria","Wind",0.0468019999999999
"3616",2007,"Bulgaria","Solar",5.99999999999999e-05
"3617",2007,"Bulgaria","Bioenergy",0
"3618",2007,"Bulgaria","Other renewables",0
"3619",2007,"Bulgaria","Production",42.892709
"3620",2007,"Bulgaria","Net imports",-4.475
"3621",2007,"Bulgaria","Demand",38.417709
"3622",2007,"Croatia","Fossil",7.802
"3623",2007,"Croatia","Coal",2.42299999999999
"3624",2007,"Croatia","Hard Coal",2.401
"3625",2007,"Croatia","Lignite",0.022
"3626",2007,"Croatia","Gas",3.067
"3627",2007,"Croatia","Other fossil",2.312
"3628",2007,"Croatia","Nuclear",0
"3629",2007,"Croatia","Renewables",4.7417
"3630",2007,"Croatia","Hydro",4.6998
"3631",2007,"Croatia","Wind and solar",0.0349
"3632",2007,"Croatia","Wind",0.0349
"3633",2007,"Croatia","Solar",0
"3634",2007,"Croatia","Bioenergy",0.007
"3635",2007,"Croatia","Other renewables",0
"3636",2007,"Croatia","Production",12.5437
"3637",2007,"Croatia","Net imports",5.897
"3638",2007,"Croatia","Demand",18.4407
"3639",2007,"Cyprus","Fossil",4.868
"3640",2007,"Cyprus","Coal",0
"3641",2007,"Cyprus","Hard Coal",0
"3642",2007,"Cyprus","Lignite",0
"3643",2007,"Cyprus","Gas",0
"3644",2007,"Cyprus","Other fossil",4.868
"3645",2007,"Cyprus","Nuclear",0
"3646",2007,"Cyprus","Renewables",0.003535
"3647",2007,"Cyprus","Hydro",0
"3648",2007,"Cyprus","Wind and solar",0.002098
"3649",2007,"Cyprus","Wind",0.000354999999999999
"3650",2007,"Cyprus","Solar",0.001743
"3651",2007,"Cyprus","Bioenergy",0.001437
"3652",2007,"Cyprus","Other renewables",0
"3653",2007,"Cyprus","Production",4.871535
"3654",2007,"Cyprus","Net imports",0
"3655",2007,"Cyprus","Demand",4.871535
"3656",2007,"Czech Republic","Fossil",58.181201
"3657",2007,"Czech Republic","Coal",53.794
"3658",2007,"Czech Republic","Hard Coal",7.234
"3659",2007,"Czech Republic","Lignite",46.56
"3660",2007,"Czech Republic","Gas",1.37
"3661",2007,"Czech Republic","Other fossil",3.017201
"3662",2007,"Czech Republic","Nuclear",26.172
"3663",2007,"Czech Republic","Renewables",3.411895
"3664",2007,"Czech Republic","Hydro",2.089409
"3665",2007,"Czech Republic","Wind and solar",0.127226999999999
"3666",2007,"Czech Republic","Wind",0.1251
"3667",2007,"Czech Republic","Solar",0.002127
"3668",2007,"Czech Republic","Bioenergy",1.195259
"3669",2007,"Czech Republic","Other renewables",0
"3670",2007,"Czech Republic","Production",87.765096
"3671",2007,"Czech Republic","Net imports",-16.153
"3672",2007,"Czech Republic","Demand",71.612096
"3673",2007,"Denmark","Fossil",29.011
"3674",2007,"Denmark","Coal",19.891
"3675",2007,"Denmark","Hard Coal",19.891
"3676",2007,"Denmark","Lignite",0
"3677",2007,"Denmark","Gas",7.037
"3678",2007,"Denmark","Other fossil",2.083
"3679",2007,"Denmark","Nuclear",0
"3680",2007,"Denmark","Renewables",10.305
"3681",2007,"Denmark","Hydro",0.028
"3682",2007,"Denmark","Wind and solar",7.173
"3683",2007,"Denmark","Wind",7.171
"3684",2007,"Denmark","Solar",0.002
"3685",2007,"Denmark","Bioenergy",3.104
"3686",2007,"Denmark","Other renewables",0
"3687",2007,"Denmark","Production",39.3159999999999
"3688",2007,"Denmark","Net imports",-0.950000000000001
"3689",2007,"Denmark","Demand",38.366
"3690",2007,"Estonia","Fossil",12.045
"3691",2007,"Estonia","Coal",0
"3692",2007,"Estonia","Hard Coal",0
"3693",2007,"Estonia","Lignite",0
"3694",2007,"Estonia","Gas",0.344
"3695",2007,"Estonia","Other fossil",11.701
"3696",2007,"Estonia","Nuclear",0
"3697",2007,"Estonia","Renewables",0.14556
"3698",2007,"Estonia","Hydro",0.0218219999999999
"3699",2007,"Estonia","Wind and solar",0.090783
"3700",2007,"Estonia","Wind",0.090783
"3701",2007,"Estonia","Solar",0
"3702",2007,"Estonia","Bioenergy",0.032955
"3703",2007,"Estonia","Other renewables",0
"3704",2007,"Estonia","Production",12.19056
"3705",2007,"Estonia","Net imports",-2.42
"3706",2007,"Estonia","Demand",9.77056
"3707",2007,"EU-27","Fossil",1585.622049
"3708",2007,"EU-27","Coal",828.794459
"3709",2007,"EU-27","Hard Coal",483.789459
"3710",2007,"EU-27","Lignite",345.005
"3711",2007,"EU-27","Gas",572.76148
"3712",2007,"EU-27","Other fossil",184.06611
"3713",2007,"EU-27","Nuclear",872.215
"3714",2007,"EU-27","Renewables",497.701896
"3715",2007,"EU-27","Hydro",309.350063
"3716",2007,"EU-27","Wind and solar",103.700171
"3717",2007,"EU-27","Wind",99.900644
"3718",2007,"EU-27","Solar",3.799527
"3719",2007,"EU-27","Bioenergy",78.413842
"3720",2007,"EU-27","Other renewables",6.23782
"3721",2007,"EU-27","Production",2955.538945
"3722",2007,"EU-27","Net imports",8.05848199999998
"3723",2007,"EU-27","Demand",2963.597427
"3724",2007,"EU27+1","Fossil",1895.876698
"3725",2007,"EU27+1","Coal",964.739459
"3726",2007,"EU27+1","Hard Coal",619.734459
"3727",2007,"EU27+1","Lignite",345.005
"3728",2007,"EU27+1","Gas",738.55448
"3729",2007,"EU27+1","Other fossil",192.582759
"3730",2007,"EU27+1","Nuclear",935.243
"3731",2007,"EU27+1","Renewables",517.392536
"3732",2007,"EU27+1","Hydro",314.427367
"3733",2007,"EU27+1","Wind and solar",108.987989
"3734",2007,"EU27+1","Wind",105.174462
"3735",2007,"EU27+1","Solar",3.813527
"3736",2007,"EU27+1","Bioenergy",87.739343
"3737",2007,"EU27+1","Other renewables",6.237837
"3738",2007,"EU27+1","Production",3348.512234
"3739",2007,"EU27+1","Net imports",13.2734819999999
"3740",2007,"EU27+1","Demand",3361.785716
"3741",2007,"Finland","Fossil",33.179044
"3742",2007,"Finland","Coal",13.888
"3743",2007,"Finland","Hard Coal",13.888
"3744",2007,"Finland","Lignite",0
"3745",2007,"Finland","Gas",10.557
"3746",2007,"Finland","Other fossil",8.73404399999999
"3747",2007,"Finland","Nuclear",23.423
"3748",2007,"Finland","Renewables",24.324302
"3749",2007,"Finland","Hydro",14.177206
"3750",2007,"Finland","Wind and solar",0.192219
"3751",2007,"Finland","Wind",0.188408
"3752",2007,"Finland","Solar",0.00381099999999999
"3753",2007,"Finland","Bioenergy",9.954877
"3754",2007,"Finland","Other renewables",0
"3755",2007,"Finland","Production",80.926346
"3756",2007,"Finland","Net imports",12.557
"3757",2007,"Finland","Demand",93.483346
"3758",2007,"France","Fossil",58.171
"3759",2007,"France","Coal",24.446
"3760",2007,"France","Hard Coal",24.446
"3761",2007,"France","Lignite",0
"3762",2007,"France","Gas",21.987
"3763",2007,"France","Other fossil",11.738
"3764",2007,"France","Nuclear",439.73
"3765",2007,"France","Renewables",65.908391
"3766",2007,"France","Hydro",57.604417
"3767",2007,"France","Wind and solar",4.087682
"3768",2007,"France","Wind",4.07011
"3769",2007,"France","Solar",0.017572
"3770",2007,"France","Bioenergy",3.751
"3771",2007,"France","Other renewables",0.465292
"3772",2007,"France","Production",563.809391
"3773",2007,"France","Net imports",-56.813
"3774",2007,"France","Demand",506.996391
"3775",2007,"Germany","Fossil",404.599999999999
"3776",2007,"Germany","Coal",297.1
"3777",2007,"Germany","Hard Coal",142
"3778",2007,"Germany","Lignite",155.1
"3779",2007,"Germany","Gas",78.1
"3780",2007,"Germany","Other fossil",29.4
"3781",2007,"Germany","Nuclear",140.5
"3782",2007,"Germany","Renewables",89.4
"3783",2007,"Germany","Hydro",21.2
"3784",2007,"Germany","Wind and solar",43.6
"3785",2007,"Germany","Wind",40.5
"3786",2007,"Germany","Solar",3.1
"3787",2007,"Germany","Bioenergy",24.6
"3788",2007,"Germany","Other renewables",0
"3789",2007,"Germany","Production",634.5
"3790",2007,"Germany","Net imports",-19.1
"3791",2007,"Germany","Demand",615.4
